FSM_ID FSMStates FSMInputs FSMOutputs FSMSize W_Time W_Memory SIS_Tr SIS_Size SIS_Cost TS_Size TS_Cost Algorithm
14 130 7 7 910 409 533.383 397331 1 1061 3641 20619 OWA
14 130 7 7 910 8244 537.625 3302235 10530 57911 84240 536998 CWA
14 130 7 7 910 5670 536.828 3302235 910 4337 7280 41066 MWA
15 130 7 7 910 398 534.707 397458 1 1167 3641 21663 OWA
15 130 7 7 910 8626 538.949 3303261 10660 59244 85280 548572 CWA
15 130 7 7 910 5760 538.051 3303261 910 4214 7280 40082 MWA
16 130 7 7 910 393 535.93 397582 1 1034 3641 21292 OWA
16 130 7 7 910 6073 539.461 3304359 9100 50970 72800 471460 CWA
16 130 7 7 910 5748 534.867 3304359 910 4382 7280 41426 MWA
17 130 7 7 910 378 533.453 397686 1 1144 3641 21780 OWA
17 130 7 7 910 8260 537.695 3305400 10400 58440 83200 540320 CWA
17 130 7 7 910 5854 24.1484 3305400 910 4249 7280 40362 MWA
18 130 7 7 910 421 18.5469 397808 1 1162 3641 21602 OWA
18 130 7 7 910 6639 35.4453 3306420 9360 51520 74880 477680 CWA
18 130 7 7 910 5647 534.176 3306420 910 4200 7280 39970 MWA
19 130 7 7 910 472 532.762 397894 1 996 3641 20498 OWA
19 130 7 7 910 7902 537.004 3307437 10400 57020 83200 528960 CWA
19 130 7 7 910 5529 537.078 3307437 910 4193 7280 39914 MWA
21 130 7 7 910 453 534.957 398041 1 1317 4551 26307 OWA
21 130 7 7 910 5110 537.785 3308487 8060 44190 64480 409940 CWA
21 130 7 7 910 5806 537.781 3308487 910 4270 7280 40530 MWA
22 130 7 7 910 465 536.363 398181 1 1180 3641 21928 OWA
22 130 7 7 910 6817 539.895 3309540 9490 52663 75920 487734 CWA
22 130 7 7 910 5787 537.516 3309540 910 4277 7280 40586 MWA
23 130 7 7 910 383 536.102 398261 1 1120 3641 21364 OWA
23 130 7 7 910 6089 539.633 3310539 9100 48920 72800 455060 CWA
23 130 7 7 910 5353 23.1172 3310539 910 4151 7280 39578 MWA
24 130 7 7 910 435 19.9375 398403 1 1182 3641 21902 OWA
24 130 7 7 910 7571 39.418 3311589 10010 55940 80080 517590 CWA
24 130 7 7 910 5666 540.621 3311589 910 4270 7280 40530 MWA
25 130 7 7 910 399 538.5 398514 1 1411 4551 26751 OWA
25 130 7 7 910 8373 542.742 3312591 10920 60166 87360 557768 CWA
25 130 7 7 910 5989 539.574 3312591 910 4158 7280 39634 MWA
26 130 7 7 910 420 537.453 398641 1 1167 3641 21523 OWA
26 130 7 7 910 8568 541.695 3313602 10400 56990 83200 528720 CWA
26 130 7 7 910 5491 540.641 3313602 910 4179 7280 39802 MWA
27 130 7 7 910 459 538.52 398768 1 1167 3641 21859 OWA
27 130 7 7 910 9969 542.762 3314649 11180 63424 89440 585652 CWA
27 130 7 7 910 5868 23.0859 3314649 910 4263 7280 40474 MWA
28 130 7 7 910 406 18.9844 398846 1 1118 3641 21558 OWA
28 130 7 7 910 6449 35.6484 3315669 9490 52510 75920 486510 CWA
28 130 7 7 910 5845 541.273 3315669 910 4200 7280 39970 MWA
29 130 7 7 910 519 539.859 398963 1 897 2731 16122 OWA
29 130 7 7 910 9800 544.102 3316674 11310 63985 90480 591050 CWA
29 130 7 7 910 5778 542.184 3316674 910 4165 7280 39690 MWA
30 130 7 7 910 492 540.062 399052 1 1129 3641 21625 OWA
30 130 7 7 910 11273 544.301 3317700 12220 68548 97760 633924 CWA
30 130 7 7 910 5576 541.133 3317700 910 4214 7280 40082 MWA
31 130 7 7 910 380 539.016 399217 1 1205 3641 21925 OWA
31 130 7 7 910 8676 543.258 3318750 10790 60380 86320 558570 CWA
31 130 7 7 910 5652 539.781 3318750 910 4270 7280 40530 MWA
32 130 7 7 910 395 537.66 399363 1 1316 4551 26306 OWA
32 130 7 7 910 6691 541.191 3319800 9360 52110 74880 482400 CWA
32 130 7 7 910 5775 21.6562 3319800 910 4270 7280 40530 MWA
33 130 7 7 910 433 18.9141 399454 1 1131 3641 21543 OWA
33 130 7 7 910 7979 37.793 3320817 10400 56890 83200 527920 CWA
33 130 7 7 910 5503 541.434 3320817 910 4193 7280 39914 MWA
34 130 7 7 910 424 18.4492 399565 1 891 2731 16557 OWA
34 130 7 7 910 11025 39.3633 3321885 12090 68858 96720 635494 CWA
34 130 7 7 910 5637 540.965 3321885 910 4312 7280 40866 MWA
35 130 7 7 910 419 538.848 399661 1 1006 3641 20424 OWA
35 130 7 7 910 7493 543.09 3322893 10140 55588 81120 515684 CWA
35 130 7 7 910 5693 541.812 3322893 910 4172 7280 39746 MWA
36 130 7 7 910 396 539.691 399729 1 848 2731 16283 OWA
36 130 7 7 910 10502 543.938 3323928 11570 64375 92560 595990 CWA
36 130 7 7 910 5891 540.344 3323928 910 4235 7280 40250 MWA
37 130 7 7 910 376 538.219 399846 1 1027 3641 20641 OWA
37 130 7 7 910 8658 542.461 3324957 10400 58250 83200 538800 CWA
37 130 7 7 910 5738 23.5352 3324957 910 4221 7280 40138 MWA
38 130 7 7 910 427 18.918 399979 1 1173 3641 21473 OWA
38 130 7 7 910 9164 37.5703 3325962 10790 59005 86320 547570 CWA
38 130 7 7 910 5658 540.762 3325962 910 4165 7280 39690 MWA
39 130 7 7 910 569 538.641 400109 1 1040 3641 20430 OWA
39 130 7 7 910 7500 542.883 3326967 9750 54245 78000 502210 CWA
39 130 7 7 910 5647 542.469 3326967 910 4165 7280 39690 MWA
40 130 7 7 910 379 539.348 400234 1 1425 4551 27185 OWA
40 130 7 7 910 8896 543.59 3328005 10920 61434 87360 567912 CWA
40 130 7 7 910 5912 541.918 3328005 1040 4848 8320 46064 MWA
41 130 7 7 910 425 539.797 400361 1 1167 3641 21551 OWA
41 130 7 7 910 9690 544.039 3329019 11310 63596 90480 587938 CWA
41 130 7 7 910 5943 540.855 3329019 910 4186 7280 39858 MWA
42 130 7 7 910 346 538.734 400475 1 894 2731 16161 OWA
42 130 7 7 910 9410 542.977 3330030 11050 61795 88400 571710 CWA
42 130 7 7 910 5522 24.2578 3330030 910 4179 7280 39802 MWA
43 130 7 7 910 390 18.5547 400543 1 848 2731 16115 OWA
43 130 7 7 910 7410 36.957 3331041 10010 54809 80080 508542 CWA
43 130 7 7 910 5737 541.609 3331041 910 4179 7280 39802 MWA
44 130 7 7 910 345 539.488 400642 1 879 2731 16146 OWA
44 130 7 7 910 8156 543.73 3332052 10530 57847 84240 536486 CWA
44 130 7 7 910 5909 542.691 3332052 910 4179 7280 39802 MWA
46 130 7 7 910 472 540.57 400714 1 852 2731 16119 OWA
46 130 7 7 910 9318 544.812 3333063 11180 61872 89440 573236 CWA
46 130 7 7 910 5686 541.762 3333063 910 4179 7280 39802 MWA
47 130 7 7 910 417 539.641 400783 1 1109 3641 21913 OWA
47 130 7 7 910 7010 543.883 3334122 9880 54908 79040 508424 CWA
47 130 7 7 910 5433 542.59 3334122 910 4291 7280 40698 MWA
48 130 7 7 910 369 540.469 400990 1 1247 3641 21659 OWA
48 130 7 7 910 7987 544.711 3335139 10660 59258 85280 548684 CWA
48 130 7 7 910 5807 24.832 3335139 910 4193 7280 39914 MWA
49 130 7 7 910 473 18.4961 401111 1 901 2731 16168 OWA
49 130 7 7 910 10727 39.332 3336150 11440 64236 91520 593968 CWA
49 130 7 7 910 5778 543.16 3336150 910 4179 7280 39802 MWA
50 130 7 7 910 420 18.668 401214 1 883 2731 16171 OWA
50 130 7 7 910 9050 37.9648 3337164 10920 59852 87360 555256 CWA
50 130 7 7 910 5925 544.016 3337164 910 4186 7280 39858 MWA
51 130 7 7 910 380 541.895 401342 1 1168 3641 21860 OWA
51 130 7 7 910 7882 546.137 3338211 10140 56862 81120 525876 CWA
51 130 7 7 910 5543 543.496 3338211 910 4263 7280 40474 MWA
52 130 7 7 910 564 541.375 401422 1 860 2731 16295 OWA
52 130 7 7 910 7755 545.617 3339246 10140 56160 81120 520260 CWA
52 130 7 7 910 5947 23.8359 3339246 1040 4970 8320 47040 MWA
53 130 7 7 910 469 19.0156 401551 1 1169 3641 21609 OWA
53 130 7 7 910 10047 38.8945 3340266 11180 62000 89440 574260 CWA
53 130 7 7 910 6051 542.414 3340266 910 4200 7280 39970 MWA
54 130 7 7 910 501 540.324 401623 1 852 2731 16308 OWA
54 130 7 7 910 7821 544.566 3341304 10400 58490 83200 540720 CWA
54 130 7 7 910 5808 542.535 3341304 910 4112 7280 39266 MWA
55 130 7 7 910 527 540.414 401749 1 1036 3641 20342 OWA
55 130 7 7 910 7089 544.656 3342300 10010 53644 80080 499222 CWA
55 130 7 7 910 5439 542.711 3342300 910 4144 7280 39522 MWA
56 130 7 7 910 531 540.59 401865 1 1026 3641 20416 OWA
56 130 7 7 910 8941 544.832 3343305 11440 63150 91520 585280 CWA
56 130 7 7 910 5825 544.34 3343305 910 4165 7280 39690 MWA
57 130 7 7 910 419 542.219 401985 1 1160 3641 21572 OWA
57 130 7 7 910 7993 546.461 3344322 10530 58529 84240 541942 CWA
57 130 7 7 910 5658 24.4922 3344322 910 4193 7280 39914 MWA
58 130 7 7 910 454 19.1719 402073 1 998 3641 20724 OWA
58 130 7 7 910 8482 38.2578 3345363 10530 59307 84240 548166 CWA
58 130 7 7 910 5853 544.203 3345363 910 4249 7280 40362 MWA
59 130 7 7 910 497 542.082 402187 1 1024 3641 21506 OWA
59 130 7 7 910 6448 545.613 3346485 9490 54472 75920 502206 CWA
59 130 7 7 910 6106 543.227 3346485 910 4438 7280 41874 MWA
60 130 7 7 910 524 541.812 402312 1 1165 3641 21521 OWA
60 130 7 7 910 6915 545.344 3347496 9620 52888 76960 490444 CWA
60 130 7 7 910 5656 542.367 3347496 910 4179 7280 39802 MWA
61 130 7 7 910 369 18.9258 402391 1 1119 3641 21951 OWA
61 130 7 7 910 8949 38.3398 3348558 10660 60228 85280 556444 CWA
61 130 7 7 910 6241 544.086 3348558 1040 5042 8320 47616 MWA
62 130 7 7 910 445 541.965 402514 1 1163 3641 21519 OWA
62 130 7 7 910 8661 546.207 3349569 10790 59301 86320 549938 CWA
62 130 7 7 910 5647 24.4336 3349569 910 4179 7280 39802 MWA
63 130 7 7 910 512 19.4062 402575 1 841 2731 16213 OWA
63 130 7 7 910 6983 36.7422 3350595 9620 53388 76960 494444 CWA
63 130 7 7 910 6081 544.105 3350595 910 4214 7280 40082 MWA
64 130 7 7 910 384 542.691 402677 1 1142 3641 21470 OWA
64 130 7 7 910 7292 546.934 3351603 9750 53800 78000 498650 CWA
64 130 7 7 910 5821 544.875 3351603 910 4172 7280 39746 MWA
65 130 7 7 910 448 542.754 402756 1 1119 3641 21839 OWA
65 130 7 7 910 9687 546.996 3352653 11310 63860 90480 590050 CWA
65 130 7 7 910 5658 543.719 3352653 910 4270 7280 40530 MWA
66 130 7 7 910 465 541.598 402869 1 1153 3641 21621 OWA
66 130 7 7 910 8933 545.84 3353676 10790 60153 86320 556754 CWA
66 130 7 7 910 5677 542.438 3353676 910 4207 7280 40026 MWA
67 130 7 7 910 508 540.316 402976 1 1147 3641 21811 OWA
67 130 7 7 910 8698 544.559 3354720 10660 59476 85280 550428 CWA
67 130 7 7 910 5840 24.2188 3354720 910 4256 7280 40418 MWA
68 130 7 7 910 433 18.6367 403103 1 1167 3641 21719 OWA
68 130 7 7 910 7426 37.7539 3355752 10140 56732 81120 524836 CWA
68 130 7 7 910 5699 542.566 3355752 910 4228 7280 40194 MWA
69 130 7 7 910 438 540.445 403245 1 922 2731 16294 OWA
69 130 7 7 910 9427 544.688 3356778 11570 64888 92560 600094 CWA
69 130 7 7 910 5962 543.258 3356778 910 4214 7280 40082 MWA
70 130 7 7 910 504 541.137 403365 1 1160 3641 21936 OWA
70 130 7 7 910 6607 544.699 3357834 9360 52124 74880 482512 CWA
70 130 7 7 910 5320 540.859 3357834 910 4284 7280 40642 MWA
71 130 7 7 910 413 539.445 403451 1 996 3641 20610 OWA
71 130 7 7 910 8677 543.688 3358863 10790 60449 86320 559122 CWA
71 130 7 7 910 5960 24.3594 3358863 910 4091 7280 39098 MWA
72 130 7 7 910 518 18.8516 403573 1 1162 3641 21910 OWA
72 130 7 7 910 8984 38.9023 3359916 10920 61464 87360 568152 CWA
72 130 7 7 910 5820 541.648 3359916 910 4277 7280 40586 MWA
73 130 7 7 910 607 539.527 403640 1 1107 3641 21575 OWA
73 130 7 7 910 8521 543.77 3360939 10530 58821 84240 544278 CWA
73 130 7 7 910 5682 541.289 3360939 910 4207 7280 40026 MWA
74 130 7 7 910 634 539.168 403751 1 891 2731 16221 OWA
74 130 7 7 910 6436 542.699 3361959 9230 50270 73840 466770 CWA
74 130 7 7 910 6056 541.652 3361959 910 4200 7280 39970 MWA
75 130 7 7 910 369 540.238 403868 1 1157 3641 21429 OWA
75 130 7 7 910 7966 544.48 3362961 10530 57344 84240 532462 CWA
75 130 7 7 910 5304 544.18 3362961 910 4158 7280 39634 MWA
76 130 7 7 910 405 541.016 403959 1 871 2731 16117 OWA
76 130 7 7 910 7599 545.258 3363969 10270 56704 82160 525522 CWA
76 130 7 7 910 5835 23.7227 3363969 910 4172 7280 39746 MWA
77 130 7 7 910 361 18.7188 404023 1 974 3641 20868 OWA
77 130 7 7 910 7174 36.4648 3365028 9750 55205 78000 509890 CWA
77 130 7 7 910 5837 544.086 3365028 910 4291 7280 40698 MWA
78 130 7 7 910 437 542.672 404075 1 1092 3641 21644 OWA
78 130 7 7 910 9483 546.914 3366060 11310 63598 90480 587954 CWA
78 130 7 7 910 5775 544.555 3366060 910 4228 7280 40194 MWA
80 130 7 7 910 434 542.434 404229 1 1324 4551 26489 OWA
80 130 7 7 910 6501 546.676 3367125 9490 52955 75920 490070 CWA
80 130 7 7 910 5521 542.793 3367125 910 4305 7280 40810 MWA
81 130 7 7 910 438 540.672 404301 1 1112 3641 21580 OWA
81 130 7 7 910 7444 544.914 3368148 9880 54776 79040 507368 CWA
81 130 7 7 910 5687 545 3368148 910 4207 7280 40026 MWA
82 130 7 7 910 375 542.879 404416 1 1025 3641 20471 OWA
82 130 7 7 910 6517 547.121 3369159 9620 52238 76960 485244 CWA
82 130 7 7 910 5638 22.3867 3369159 910 4179 7280 39802 MWA
83 130 7 7 910 366 20.5508 404489 1 853 2731 16267 OWA
83 130 7 7 910 6808 37.832 3370191 9490 53192 75920 491966 CWA
83 130 7 7 910 5545 544.992 3370191 910 4228 7280 40194 MWA
84 130 7 7 910 450 543.578 404594 1 1275 4551 25915 OWA
84 130 7 7 910 7022 547.109 3371211 9880 55090 79040 509880 CWA
84 130 7 7 910 5575 544.691 3371211 910 4200 7280 39970 MWA
85 130 7 7 910 437 543.277 404774 1 1220 3641 21660 OWA
85 130 7 7 910 9882 547.52 3372231 11440 63330 91520 586720 CWA
85 130 7 7 910 5613 545.602 3372231 910 4200 7280 39970 MWA
87 130 7 7 910 407 542.207 404861 1 867 2731 16176 OWA
87 130 7 7 910 6935 546.449 3373248 9880 53844 79040 499912 CWA
87 130 7 7 910 5583 543.703 3373248 910 4193 7280 39914 MWA
88 130 7 7 910 616 541.582 404979 1 1028 3641 20418 OWA
88 130 7 7 910 9957 545.828 3374253 11440 63670 91520 589440 CWA
88 130 7 7 910 5761 25.1055 3374253 910 4165 7280 39690 MWA
89 130 7 7 910 475 19.0625 405103 1 1164 3641 21520 OWA
89 130 7 7 910 9032 39.1211 3375264 11310 62469 90480 578922 CWA
89 130 7 7 910 5619 544.484 3375264 910 4179 7280 39802 MWA
90 130 7 7 910 441 542.363 405188 1 1125 3641 21705 OWA
90 130 7 7 910 7452 546.605 3376299 9880 55210 79040 510840 CWA
90 130 7 7 910 5519 545.137 3376299 910 4105 7280 39210 MWA
91 130 7 7 910 549 543.016 405304 1 1156 3641 21652 OWA
91 130 7 7 910 8886 547.258 3377325 10920 60058 87360 556904 CWA
91 130 7 7 910 5598 546.332 3377325 1040 4946 8320 46848 MWA
92 130 7 7 910 461 543.199 405417 1 1413 4551 26718 OWA
92 130 7 7 910 8497 547.441 3378324 10920 60992 87360 564376 CWA
92 130 7 7 910 5695 22.8945 3378324 910 4151 7280 39578 MWA
93 130 7 7 910 466 18.875 405577 1 1200 3641 21836 OWA
93 130 7 7 910 7606 37.9141 3379365 10010 56229 80080 519902 CWA
93 130 7 7 910 5535 545.094 3379365 910 4249 7280 40362 MWA
94 130 7 7 910 369 542.973 405689 1 1152 3641 21620 OWA
94 130 7 7 910 9988 547.215 3380388 11700 65660 93600 607180 CWA
94 130 7 7 910 5590 545.496 3380388 910 4207 7280 40026 MWA
95 130 7 7 910 483 543.375 405762 1 853 2731 16141 OWA
95 130 7 7 910 9043 547.617 3381402 10920 60632 87360 561496 CWA
95 130 7 7 910 5822 543.574 3381402 910 4056 7280 38818 MWA
96 130 7 7 910 412 541.453 405890 1 1038 3641 20400 OWA
96 130 7 7 910 7190 545.695 3382404 9750 52220 78000 486010 CWA
96 130 7 7 910 5436 543.949 3382404 910 4158 7280 39634 MWA
97 130 7 7 910 453 541.828 405997 1 887 2731 16175 OWA
97 130 7 7 910 8730 546.07 3383418 10790 59774 86320 553722 CWA
97 130 7 7 910 5505 24.8516 3383418 910 4186 7280 39858 MWA
98 130 7 7 910 454 19.1797 406071 1 854 2731 16226 OWA
98 130 7 7 910 7655 37.7188 3384444 10270 57178 82160 529314 CWA
98 130 7 7 910 6051 544.703 3384444 910 4214 7280 40082 MWA
99 130 7 7 910 573 542.582 406200 1 1169 3641 21777 OWA
99 130 7 7 910 5752 546.113 3385482 9230 51346 73840 475378 CWA
99 130 7 7 910 5737 545.008 3385482 910 4242 7280 40306 MWA
0 130 8 8 1040 508 543.594 406320 1 1030 4161 22934 OWA
0 130 8 8 1040 10606 547.836 3386463 10660 55804 95940 587516 CWA
0 130 8 8 1040 5667 545.582 3386463 1040 4696 9360 50584 MWA
1 130 8 8 1040 518 543.461 406467 1 1187 4161 24259 OWA
1 130 8 8 1040 9612 547.703 3387456 10010 52137 90090 549313 CWA
1 130 8 8 1040 6252 544.273 3387456 1040 4598 9360 49702 MWA
2 130 8 8 1040 465 542.152 406560 1 1133 4161 23981 OWA
2 130 8 8 1040 10325 546.363 3388428 10400 55170 93600 579730 CWA
2 130 8 8 1040 6018 25.832 3388428 1170 5386 10530 57834 MWA
4 130 8 8 1040 441 18.9102 406639 1 859 3121 18211 OWA
4 130 8 8 1040 9187 37.9453 3389427 9750 51495 87750 541455 CWA
4 130 8 8 1040 5665 546.191 3389427 1040 4744 9360 51016 MWA
5 130 8 8 1040 543 544.07 406765 1 1036 4161 23292 OWA
5 130 8 8 1040 9817 548.312 3390441 10400 54990 93600 578110 CWA
5 130 8 8 1040 5691 545.672 3390441 1040 4784 9360 51376 MWA
6 130 8 8 1040 528 543.551 406845 1 990 4161 22766 OWA
6 130 8 8 1040 9769 547.793 3391410 10140 51844 91260 547716 CWA
6 130 8 8 1040 5809 546.148 3391410 1040 4664 9360 50296 MWA
8 130 8 8 1040 477 544.027 406930 1 1125 4161 24069 OWA
8 130 8 8 1040 10553 548.27 3392391 10790 55741 97110 587989 CWA
8 130 8 8 1040 6297 546.016 3392391 1040 4696 9360 50584 MWA
9 130 8 8 1040 439 543.895 407031 1 881 3121 17969 OWA
9 130 8 8 1040 9405 548.137 3393357 10010 51834 90090 546586 CWA
9 130 8 8 1040 6137 23.7422 3393357 1040 4656 9360 50224 MWA
10 130 8 8 1040 509 19.1992 407139 1 888 3121 18216 OWA
10 130 8 8 1040 10533 38.6484 3394353 10270 53918 92430 567422 CWA
10 130 8 8 1040 6142 546.695 3394353 1040 4606 9360 49774 MWA
11 130 8 8 1040 608 544.574 407208 1 849 3121 17937 OWA
11 130 8 8 1040 9990 548.809 3395319 10010 52094 90090 548926 CWA
11 130 8 8 1040 5799 547.32 3395319 1040 4656 9360 50224 MWA
12 130 8 8 1040 549 545.203 407354 1 1186 4161 23906 OWA
12 130 8 8 1040 11476 549.445 3396279 10920 57170 98280 601890 CWA
12 130 8 8 1040 5902 545.461 3396279 1040 4640 9360 50080 MWA
13 130 8 8 1040 511 543.34 407398 1 824 3121 18104 OWA
13 130 8 8 1040 8310 547.582 3397269 9230 46960 83070 496480 CWA
13 130 8 8 1040 5654 23.7109 3397269 1040 4720 9360 50800 MWA
14 130 8 8 1040 535 19.4336 407522 1 1164 4161 24396 OWA
14 130 8 8 1040 12118 40.2617 3398277 11180 59446 100620 624454 CWA
14 130 8 8 1040 5944 545.234 3398277 1040 4768 9360 51232 MWA
15 130 8 8 1040 528 543.113 407684 1 1072 4161 23104 OWA
15 130 8 8 1040 8516 547.355 3399270 9620 49974 86580 526726 CWA
15 130 8 8 1040 5726 545.254 3399270 1040 4728 9360 50872 MWA
16 130 8 8 1040 532 543.133 407817 1 1043 4161 22979 OWA
16 130 8 8 1040 11835 547.375 3400254 10660 56146 95940 590594 CWA
16 130 8 8 1040 5722 545.117 3400254 1040 4704 9360 50656 MWA
17 130 8 8 1040 457 542.996 407886 1 1109 4161 23893 OWA
17 130 8 8 1040 11525 547.238 3401220 11050 57530 99450 606170 CWA
17 130 8 8 1040 6027 546.109 3401220 1040 4656 9360 50224 MWA
19 130 8 8 1040 506 543.988 407975 1 1129 4161 24297 OWA
19 130 8 8 1040 9369 548.23 3402222 9750 50920 87750 536280 CWA
19 130 8 8 1040 6046 23.6758 3402222 1040 4752 9360 51088 MWA
20 130 8 8 1040 462 18.9297 408065 1 870 3121 18270 OWA
20 130 8 8 1040 10731 38.5547 3403227 10270 54285 92430 570725 CWA
20 130 8 8 1040 5984 548.18 3403227 1040 4630 9360 49990 MWA
21 130 8 8 1040 457 546.059 408135 1 850 3121 18130 OWA
21 130 8 8 1040 10028 550.27 3404217 10270 53500 92430 563660 CWA
21 130 8 8 1040 5913 547.617 3404217 1040 4720 9360 50800 MWA
22 130 8 8 1040 658 19.0195 408203 1 848 3121 17864 OWA
22 130 8 8 1040 12648 40.3945 3405174 11440 59922 102960 630818 CWA
22 130 8 8 1040 6098 546.738 3405174 1040 4632 9360 50008 MWA
23 130 8 8 1040 527 544.617 408303 1 880 3121 17896 OWA
23 130 8 8 1040 11585 548.859 3406131 11050 57405 99450 605045 CWA
23 130 8 8 1040 5866 548.074 3406131 1040 4632 9360 50008 MWA
24 130 8 8 1040 566 545.953 408423 1 1030 4161 22806 OWA
24 130 8 8 1040 10303 550.195 3407100 10660 55606 95940 585734 CWA
24 130 8 8 1040 6161 24.6641 3407100 1040 4664 9360 50296 MWA
25 130 8 8 1040 460 20.0703 408457 1 1074 4161 24498 OWA
25 130 8 8 1040 11505 41.0703 3408126 10660 58204 95940 609116 CWA
25 130 8 8 1040 5716 548.402 3408126 1040 4686 9360 50494 MWA
26 130 8 8 1040 479 546.281 408558 1 881 3121 18065 OWA
26 130 8 8 1040 9962 550.523 3409104 10140 51948 91260 548652 CWA
26 130 8 8 1040 5847 549.852 3409104 1040 4688 9360 50512 MWA
27 130 8 8 1040 439 547.73 408706 1 1058 4161 23346 OWA
27 130 8 8 1040 10576 551.973 3410121 10270 54601 92430 573569 CWA
27 130 8 8 1040 5723 549.43 3410121 1040 4792 9360 51448 MWA
28 130 8 8 1040 409 547.309 408811 1 1145 4161 24025 OWA
28 130 8 8 1040 10126 551.551 3411096 10140 52780 91260 556140 CWA
28 130 8 8 1040 5762 23.0312 3411096 1040 4550 9360 49270 MWA
29 130 8 8 1040 458 19.4258 408906 1 875 3121 18011 OWA
29 130 8 8 1040 11127 38.7305 3412068 10790 56792 97110 597448 CWA
29 130 8 8 1040 5728 549.781 3412068 1040 4672 9360 50368 MWA
30 130 8 8 1040 532 545.816 409025 1 1029 4161 23061 OWA
30 130 8 8 1040 12163 550.059 3413061 11310 60257 101790 632793 CWA
30 130 8 8 1040 6031 549.793 3413061 1040 4728 9360 50872 MWA
31 130 8 8 1040 487 547.672 409138 1 1153 4161 23873 OWA
31 130 8 8 1040 10097 551.914 3414021 10270 52580 92430 555380 CWA
31 130 8 8 1040 5755 548.184 3414021 1040 4640 9360 50080 MWA
32 130 8 8 1040 569 19.1992 409244 1 1146 4161 24314 OWA
32 130 8 8 1040 9244 38.4141 3415023 9880 50994 88920 537986 CWA
32 130 8 8 1040 5835 547.773 3415023 1040 4752 9360 51088 MWA
33 130 8 8 1040 691 545.652 409338 1 1134 4161 24046 OWA
33 130 8 8 1040 11764 549.922 3416001 11180 59496 100620 624904 CWA
33 130 8 8 1040 5614 23.6719 3416001 1040 4688 9360 50512 MWA
34 130 8 8 1040 447 19.4375 409417 1 859 3121 17971 OWA
34 130 8 8 1040 12415 40.6172 3416970 11310 59171 101790 623019 CWA
34 130 8 8 1040 6003 549.152 3416970 1040 4664 9360 50296 MWA
35 130 8 8 1040 621 547.031 409518 1 881 3121 18137 OWA
35 130 8 8 1040 9542 551.273 3417957 9880 52304 88920 549776 CWA
35 130 8 8 1040 5931 548.898 3417957 1040 4582 9360 49558 MWA
36 130 8 8 1040 497 546.777 409626 1 1018 4161 22826 OWA
36 130 8 8 1040 12784 551.02 3418929 11440 59842 102960 630098 CWA
36 130 8 8 1040 6058 548.75 3418929 1040 4542 9360 49198 MWA
37 130 8 8 1040 416 545.387 409707 1 861 3121 17973 OWA
